image_path,true_label,predicted_label,predicted_probability
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic205.jpg,plastic,clothes,0.6399387121200562
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass124.jpg,brown-glass,trash,0.40909144282341003
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic616.jpg,plastic,battery,0.22543928027153015
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes424.jpg,shoes,battery,0.6755036115646362
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass296.jpg,brown-glass,shoes,0.5299949049949646
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal183.jpg,metal,shoes,0.2546026110649109
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal207.jpg,metal,paper,0.4253248870372772
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological11.jpg,biological,shoes,0.5048696994781494
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash530.jpg,trash,battery,0.3002416789531708
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1587.jpg,shoes,metal,0.30664268136024475
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1666.jpg,shoes,clothes,0.49949219822883606
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard753.jpg,cardboard,shoes,0.6389433741569519
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes1179.jpg,clothes,shoes,0.21181777119636536
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3927.jpg,clothes,brown-glass,0.7416664958000183
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal759.jpg,metal,white-glass,0.28873756527900696
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass401.jpg,brown-glass,clothes,0.4604485332965851
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic444.jpg,plastic,green-glass,0.3549080789089203
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery668.jpg,battery,white-glass,0.3661189675331116
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass316.jpg,white-glass,trash,0.5181971788406372
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass339.jpg,brown-glass,shoes,0.24977724254131317
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass178.jpg,white-glass,plastic,0.3700597286224365
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass208.jpg,white-glass,plastic,0.5641583204269409
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass113.jpg,white-glass,trash,0.6355541944503784
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes266.jpg,clothes,paper,0.7327362895011902
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1541.jpg,shoes,clothes,0.5514524579048157
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard529.jpg,cardboard,plastic,0.2663385272026062
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass341.jpg,white-glass,plastic,0.274874210357666
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass76.jpg,white-glass,paper,0.33149540424346924
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass402.jpg,brown-glass,shoes,0.5015597343444824
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal104.jpg,metal,clothes,0.7286074757575989
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1656.jpg,shoes,metal,0.458716481924057
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass142.jpg,brown-glass,biological,0.47048187255859375
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes1313.jpg,clothes,paper,0.6543459892272949
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal686.jpg,metal,white-glass,0.4935643672943115
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal382.jpg,metal,brown-glass,0.9154196381568909
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1717.jpg,shoes,battery,0.5342772603034973
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic508.jpg,plastic,trash,0.6235501766204834
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes143.jpg,shoes,clothes,0.5209290385246277
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes570.jpg,shoes,trash,0.27603471279144287
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes705.jpg,shoes,biological,0.5242505073547363
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard341.jpg,cardboard,shoes,0.42949000000953674
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery31.jpg,battery,green-glass,0.883775532245636
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1875.jpg,shoes,clothes,0.3253127932548523
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal434.jpg,metal,paper,0.2948194146156311
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes837.jpg,clothes,shoes,0.27625784277915955
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery495.jpg,battery,white-glass,0.3359356224536896
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard334.jpg,cardboard,clothes,0.48546624183654785
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery230.jpg,battery,plastic,0.8088619112968445
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes859.jpg,shoes,clothes,0.2864932119846344
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1557.jpg,shoes,battery,0.5411891937255859
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological18.jpg,biological,metal,0.21207977831363678
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1073.jpg,shoes,plastic,0.35590508580207825
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal72.jpg,metal,clothes,0.6543436646461487
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic475.jpg,plastic,green-glass,0.9728777408599854
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard830.jpg,cardboard,shoes,0.37616825103759766
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological679.jpg,biological,battery,0.2717452943325043
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass76.jpg,brown-glass,shoes,0.5803683996200562
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal493.jpg,metal,plastic,0.5967416167259216
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard701.jpg,cardboard,biological,0.3108580708503723
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1747.jpg,shoes,clothes,0.7419078350067139
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1123.jpg,shoes,clothes,0.6348789930343628
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard148.jpg,cardboard,clothes,0.6786315441131592
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass241.jpg,white-glass,paper,0.350605309009552
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal392.jpg,metal,battery,0.4018714427947998
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1917.jpg,shoes,clothes,0.48328250646591187
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery67.jpg,battery,shoes,0.414423406124115
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes278.jpg,shoes,biological,0.6036367416381836
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic459.jpg,plastic,clothes,0.6094456911087036
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass69.jpg,white-glass,paper,0.3798094391822815
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4663.jpg,clothes,plastic,0.3501932621002197
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes213.jpg,shoes,cardboard,0.5552673935890198
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic804.jpg,plastic,trash,0.72528076171875
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper103.jpg,paper,clothes,0.806450605392456
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes841.jpg,shoes,cardboard,0.5995129942893982
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1904.jpg,shoes,clothes,0.5566115975379944
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass298.jpg,white-glass,plastic,0.3983484208583832
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper1038.jpg,paper,plastic,0.2524135112762451
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes1618.jpg,clothes,biological,0.444435179233551
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes159.jpg,shoes,trash,0.6606823205947876
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes262.jpg,shoes,metal,0.3448946177959442
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal355.jpg,metal,shoes,0.1846119910478592
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes2345.jpg,clothes,paper,0.4266689717769623
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological474.jpg,biological,cardboard,0.7356827259063721
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1716.jpg,shoes,clothes,0.4911344051361084
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes536.jpg,shoes,clothes,0.8681811690330505
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard816.jpg,cardboard,biological,0.8948874473571777
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4835.jpg,clothes,paper,0.19904063642024994
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard427.jpg,cardboard,clothes,0.2608388662338257
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard748.jpg,cardboard,plastic,0.39185622334480286
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal368.jpg,metal,white-glass,0.48880815505981445
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes655.jpg,shoes,battery,0.7893887758255005
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological833.jpg,biological,green-glass,0.8888198733329773
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes299.jpg,shoes,battery,0.6307306289672852
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic609.jpg,plastic,clothes,0.6533405780792236
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes880.jpg,shoes,clothes,0.9069527387619019
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes689.jpg,shoes,white-glass,0.3941681385040283
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic498.jpg,plastic,battery,0.4264329969882965
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard362.jpg,cardboard,shoes,0.5340890884399414
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes248.jpg,shoes,cardboard,0.4903450906276703
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal380.jpg,metal,paper,0.3233160376548767
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard613.jpg,cardboard,shoes,0.4453156590461731
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes2294.jpg,clothes,paper,0.6853816509246826
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash537.jpg,trash,battery,0.474380761384964
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic268.jpg,plastic,green-glass,0.6892755627632141
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic429.jpg,plastic,clothes,0.7407048344612122
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper550.jpg,paper,clothes,0.38114118576049805
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery32.jpg,battery,metal,0.41658321022987366
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass218.jpg,brown-glass,biological,0.5474057197570801
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal316.jpg,metal,clothes,0.29217302799224854
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic744.jpg,plastic,trash,0.9153266549110413
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic358.jpg,plastic,green-glass,0.6311871409416199
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1889.jpg,shoes,clothes,0.5702241659164429
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1526.jpg,shoes,metal,0.3396931290626526
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1632.jpg,shoes,green-glass,0.9549638628959656
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3941.jpg,clothes,paper,0.555960476398468
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal451.jpg,metal,plastic,0.3845449388027191
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal524.jpg,metal,biological,0.20052382349967957
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal169.jpg,metal,biological,0.2656251788139343
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal272.jpg,metal,paper,0.29540887475013733
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal688.jpg,metal,white-glass,0.4635176956653595
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes790.jpg,shoes,battery,0.5172684192657471
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes168.jpg,shoes,clothes,0.783941388130188
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic651.jpg,plastic,trash,0.7473498582839966
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal581.jpg,metal,plastic,0.31583771109580994
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery796.jpg,battery,metal,0.46514028310775757
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard39.jpg,cardboard,metal,0.32139095664024353
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass322.jpg,brown-glass,shoes,0.36943575739860535
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass613.jpg,green-glass,biological,0.5903195738792419
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological807.jpg,biological,brown-glass,0.31197571754455566
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal228.jpg,metal,battery,0.3909694254398346
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper622.jpg,paper,clothes,0.47704944014549255
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1431.jpg,shoes,battery,0.638735830783844
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes666.jpg,shoes,clothes,0.44332438707351685
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass152.jpg,brown-glass,clothes,0.6821125149726868
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1157.jpg,shoes,biological,0.540527880191803
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery917.jpg,battery,shoes,0.35360464453697205
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes1583.jpg,clothes,paper,0.8347505927085876
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes121.jpg,shoes,cardboard,0.5607038140296936
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes456.jpg,shoes,clothes,0.4900543987751007
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1154.jpg,shoes,clothes,0.4409974217414856
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal116.jpg,metal,paper,0.2875952124595642
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1121.jpg,shoes,clothes,0.2836266756057739
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal93.jpg,metal,clothes,0.3566448986530304
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper301.jpg,paper,clothes,0.4368010461330414
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal399.jpg,metal,clothes,0.40630605816841125
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard168.jpg,cardboard,clothes,0.4011118710041046
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass225.jpg,white-glass,plastic,0.5495531558990479
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1784.jpg,shoes,clothes,0.758565366268158
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1918.jpg,shoes,clothes,0.8400655388832092
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass578.jpg,white-glass,shoes,0.33364829421043396
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic2.jpg,plastic,white-glass,0.3780139088630676
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery168.jpg,battery,paper,0.5738325715065002
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4403.jpg,clothes,paper,0.9183349609375
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass120.jpg,white-glass,plastic,0.2592279016971588
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass312.jpg,brown-glass,paper,0.4069984555244446
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery639.jpg,battery,shoes,0.4825116693973541
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper815.jpg,paper,plastic,0.5506115555763245
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash278.jpg,trash,plastic,0.3319997787475586
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper582.jpg,paper,clothes,0.6464692950248718
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass222.jpg,white-glass,plastic,0.4623713791370392
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1794.jpg,shoes,cardboard,0.3471427261829376
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal190.jpg,metal,battery,0.41295599937438965
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal445.jpg,metal,white-glass,0.3549060821533203
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes2539.jpg,clothes,paper,0.770559549331665
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery30.jpg,battery,paper,0.2789420187473297
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes2671.jpg,clothes,paper,0.46107324957847595
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes903.jpg,shoes,metal,0.23302504420280457
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal174.jpg,metal,shoes,0.2828972041606903
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery789.jpg,battery,clothes,0.567418098449707
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic492.jpg,plastic,clothes,0.6915913820266724
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery806.jpg,battery,clothes,0.5223974585533142
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash144.jpg,trash,white-glass,0.5311429500579834
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery619.jpg,battery,metal,0.41750046610832214
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal224.jpg,metal,white-glass,0.4658344089984894
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes593.jpg,shoes,battery,0.5019791126251221
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1963.jpg,shoes,clothes,0.9502437114715576
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper786.jpg,paper,white-glass,0.3551311194896698
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass461.jpg,brown-glass,shoes,0.49139776825904846
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes158.jpg,clothes,paper,0.4882272183895111
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass503.jpg,brown-glass,shoes,0.7319653034210205
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4388.jpg,clothes,paper,0.5837974548339844
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard587.jpg,cardboard,shoes,0.6099228858947754
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes70.jpg,shoes,clothes,0.34295937418937683
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal378.jpg,metal,battery,0.312407523393631
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes223.jpg,clothes,paper,0.6009558439254761
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes217.jpg,shoes,clothes,0.5162144899368286
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1017.jpg,shoes,biological,0.4502880573272705
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1849.jpg,shoes,clothes,0.5673046708106995
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4372.jpg,clothes,paper,0.5273887515068054
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1462.jpg,shoes,paper,0.5850900411605835
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper231.jpg,paper,battery,0.4366234540939331
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass330.jpg,white-glass,trash,0.3013773262500763
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery177.jpg,battery,shoes,0.45105454325675964
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological962.jpg,biological,brown-glass,0.6968740820884705
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1942.jpg,shoes,biological,0.5851388573646545
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass123.jpg,brown-glass,clothes,0.934222936630249
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper943.jpg,paper,white-glass,0.25059083104133606
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic91.jpg,plastic,clothes,0.5112206339836121
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes557.jpg,shoes,cardboard,0.5990087985992432
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard409.jpg,cardboard,shoes,0.28682005405426025
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes951.jpg,shoes,battery,0.48652490973472595
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery803.jpg,battery,clothes,0.5287796258926392
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper906.jpg,paper,cardboard,0.3600325286388397
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3796.jpg,clothes,shoes,0.6007705926895142
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic703.jpg,plastic,clothes,0.6853287220001221
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes945.jpg,shoes,cardboard,0.708808422088623
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes157.jpg,shoes,battery,0.7280335426330566
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass234.jpg,white-glass,paper,0.32290738821029663
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes319.jpg,shoes,biological,0.3660826086997986
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological263.jpg,biological,clothes,0.7214730381965637
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes198.jpg,shoes,clothes,0.7388538718223572
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery907.jpg,battery,clothes,0.6110000610351562
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery59.jpg,battery,cardboard,0.25165221095085144
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass180.jpg,brown-glass,shoes,0.2528460621833801
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery538.jpg,battery,white-glass,0.6965166330337524
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1940.jpg,shoes,clothes,0.782584011554718
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4032.jpg,clothes,shoes,0.3414667844772339
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1332.jpg,shoes,clothes,0.7853752970695496
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1401.jpg,shoes,cardboard,0.32635068893432617
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4441.jpg,clothes,brown-glass,0.21852724254131317
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal473.jpg,metal,paper,0.42722180485725403
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic477.jpg,plastic,shoes,0.2925390303134918
